Summer,81.6,84,0.2,2.97,7,5.72,33.46,0,2017-07-30T01:25:00+00:00
Summer,36.7,85,1.7,1.87,6.9,4.94,33.46,0,2017-07-30T06:20:00+00:00
Summer,47.3,87,1.8,3.96,1.9,4.87,33.46,0,2017-07-30T07:23:00+00:00
Summer,76.8,88,0.6,1.31,6.7,2.98,33.46,0,2017-07-30T07:55:00+00:00
Summer,57.4,93,0.6,2.8,1.6,7.46,33.46,0,2017-07-30T10:28:00+00:00
Summer,80.7,92,0.6,1.22,0.3,2.58,33.46,1,2017-07-30T11:20:00+00:00
Summer,37.9,62,1.3,4.18,4.6,4.94,33.46,4,2017-07-30T13:25:00+00:00
Summer,21,62,0.2,4.83,5.4,7.64,33.46,5,2017-07-30T13:55:00+00:00
Summer,60.5,56,0.6,2.1,2.8,5.41,33.46,8,2017-07-30T14:50:00+00:00
Summer,86.5,43,0.3,3.02,6.8,7,33.46,12,2017-07-30T17:25:00+00:00
Summer,19.7,44,0.8,3.38,6.9,2.09,33.46,5,2017-07-30T19:55:00+00:00
Summer,11,44,0.8,1.39,3.7,6.15,33.46,2,2017-07-30T22:25:00+00:00
Summer,72.2,52,1.2,4.17,1.9,2.46,33.46,1,2017-07-30T23:26:00+00:00
Summer,11.8,56,0.1,0.46,3.4,5.29,33.46,1,2017-07-30T23:55:00+00:00
Summer,44.1,76,1.2,4.81,5.8,4.23,33.46,0,2017-07-31T03:55:00+00:00
Summer,99.7,72,0.8,2.89,3.3,3.21,33.46,5,2017-07-31T13:55:00+00:00
Summer,8.8,45,1.4,1.73,1.6,3.02,33.46,12,2017-07-31T16:51:00+00:00
Summer,30.5,52,0.2,1.23,3.3,0.86,33.46,4,2017-07-31T18:55:00+00:00
Summer,95,60,0.6,4.02,1,0.76,33.46,1,2017-07-31T19:25:00+00:00
Summer,74.6,69,2,4.41,1.3,6.91,33.46,1,2017-07-31T20:55:00+00:00
Summer,44.5,79,1.5,0.41,3.9,4.65,33.46,0,2017-08-01T00:20:00+00:00
Summer,41.2,81,1.6,2.99,5.3,6.89,33.46,0,2017-08-01T02:25:00+00:00
Summer,92.1,85,0.8,2.05,5.6,2.04,33.46,0,2017-08-01T02:55:00+00:00
Summer,90.9,92,1.5,0.34,4.6,2.34,33.46,0,2017-08-01T04:57:00+00:00
Summer,33.8,93,0.4,3.33,6,5.5,33.46,0,2017-08-01T05:52:00+00:00
Summer,57.9,65,0.2,3.66,2.2,6.96,33.46,4,2017-08-01T13:25:00+00:00
Summer,94.7,72,0.6,0.73,6.7,0.56,33.46,3,2017-08-01T18:55:00+00:00
Summer,66.2,80,1.8,1.21,6.7,9.27,33.46,0,2017-08-01T23:55:00+00:00
Summer,2.9,84,1.4,1.64,5.6,5.75,33.46,0,2017-08-02T00:25:00+00:00
Summer,24,79,1,4.63,1.2,8.03,33.46,0,2017-08-02T01:25:00+00:00
Summer,10.1,86,1.6,2.73,3,3.21,33.46,0,2017-08-02T03:25:00+00:00
Summer,76.2,99,1.1,1.53,5.9,8.62,33.6,2,2017-08-02T12:55:00+00:00
Summer,95.2,59,1.9,3.53,6.1,6.37,33.6,6,2017-08-02T17:35:00+00:00
Summer,29.8,85,1.4,2.8,4.7,3.54,33.6,0,2017-08-03T00:25:00+00:00
Summer,3.7,99,1.6,1.35,3.4,1.49,33.64,0,2017-08-03T06:25:00+00:00
Summer,63.4,99,1.6,4.98,0.7,2.2,33.64,0,2017-08-03T08:55:00+00:00
Summer,63.7,99,1.2,1.89,1.4,6.76,33.64,1,2017-08-03T12:25:00+00:00
Summer,41.7,92,1.8,0.67,0.4,7.2,33.64,3,2017-08-03T13:55:00+00:00
Summer,12.7,65,1.5,1.73,1.5,1.83,33.64,10,2017-08-03T17:20:00+00:00
Summer,71.4,60,1.4,3.62,4.9,1.4,33.64,9,2017-08-03T19:50:00+00:00
Summer,1,57,0.6,3.99,2.2,8.09,33.64,3,2017-08-03T20:25:00+00:00
Summer,64.8,54,1.8,4.31,2.7,7.34,33.64,5,2017-08-03T20:55:00+00:00
Summer,53.9,59,0.8,2.5,2.7,7.3,33.64,3,2017-08-03T21:25:00+00:00
Summer,64.3,67,0.7,0.66,2.3,4.77,33.64,2,2017-08-03T22:25:00+00:00
Summer,57.7,96,1.9,2.1,7,3.44,33.64,0,2017-08-04T03:55:00+00:00
Summer,90.7,99,1.7,3.48,4.5,7.29,33.64,0,2017-08-04T06:50:00+00:00
Summer,33.4,99,0.2,2.38,1.9,7.57,33.64,0,2017-08-04T09:55:00+00:00
Summer,16.4,99,0.7,0.5,6.8,1.73,33.64,1,2017-08-04T11:25:00+00:00
Summer,21.5,77,1.2,3.64,4,7.91,33.64,4,2017-08-04T13:55:00+00:00
Summer,35.2,63,0.9,0.68,6.1,8.51,33.64,7,2017-08-04T15:25:00+00:00
Summer,74.9,61,0.1,1.6,0.1,1.94,33.64,7,2017-08-04T15:57:00+00:00
Summer,53,57,1.3,2.1,0.6,7.61,33.64,10,2017-08-04T16:16:00+00:00
Summer,19.9,80,0.6,3.43,2.9,0.97,33.64,1,2017-08-04T19:25:00+00:00
Summer,42,99,0.3,3.45,5.8,8.22,34.15,2,2017-08-04T21:55:00+00:00
Summer,61.9,99,1.1,4.39,1.6,2.29,34.15,0,2017-08-05T02:55:00+00:00
Summer,19.3,99,0.1,1.79,0.1,2.11,34.15,0,2017-08-05T08:20:00+00:00
Summer,81.6,99,0.3,2.4,3.9,1.78,34.15,1,2017-08-05T11:55:00+00:00
Summer,29.1,96,1.4,4.03,6.6,5.32,34.15,3,2017-08-05T13:55:00+00:00
Summer,27,73,0.5,2.78,3.3,0.79,34.15,13,2017-08-05T16:55:00+00:00
Summer,14,69,0.1,0.65,5,5.59,34.15,8,2017-08-05T18:25:00+00:00
Summer,98.3,71,1.2,1.34,1.9,6.15,34.15,5,2017-08-05T18:55:00+00:00
Summer,89.3,89,1.4,1.24,4.6,6,34.18,1,2017-08-05T22:52:00+00:00
Summer,90.3,91,1.9,0.32,0.2,1.58,34.18,1,2017-08-05T23:25:00+00:00
Summer,51,95,0.1,2.13,2.5,0.91,34.18,0,2017-08-06T00:20:00+00:00
Summer,24,99,0.1,0.7,1.7,8.57,34.18,0,2017-08-06T09:15:00+00:00
Summer,24.7,78,1.1,1.19,6.2,8.35,34.18,6,2017-08-06T14:25:00+00:00
Summer,9.2,96,0.8,3.71,4.5,0.39,34.38,1,2017-08-06T22:56:00+00:00
Summer,75.5,95,1.2,2.18,6.3,9.34,34.38,0,2017-08-07T02:21:00+00:00
Summer,43.6,99,1.3,2.2,3.5,2.94,34.38,0,2017-08-07T03:20:00+00:00
Summer,3.9,71,1.7,0.08,5.2,4.79,34.38,6,2017-08-07T14:55:00+00:00
Summer,60.7,64,0.8,4.59,3.4,6.38,34.38,5,2017-08-07T16:25:00+00:00
Summer,1.8,66,0.8,3.52,6.2,3.5,34.38,7,2017-08-07T16:45:00+00:00
Summer,5.9,63,1.1,2.07,2.5,1.78,34.39,7,2017-08-07T20:25:00+00:00
Summer,96.9,62,1.2,4.67,6.5,9.11,34.39,5,2017-08-07T20:55:00+00:00
Summer,19.7,71,1.2,0.67,2.3,4.31,34.39,1,2017-08-07T23:50:00+00:00
Summer,59.4,83,1.2,2.74,6.8,3.31,34.39,0,2017-08-08T00:22:00+00:00
Summer,54.6,84,0.7,2.14,1.3,2.9,34.39,0,2017-08-08T00:30:00+00:00
Summer,15.4,99,0.4,0.34,4.4,9.46,34.43,0,2017-08-08T08:11:00+00:00
Summer,90.7,99,0.3,1.41,3.3,4.24,34.43,0,2017-08-08T09:22:00+00:00
Summer,34,87,0.1,3.79,5.9,8.37,34.44,3,2017-08-08T12:55:00+00:00
Summer,28.9,57,1.5,0.23,6,0.18,34.44,13,2017-08-08T17:26:00+00:00
Summer,90.2,49,1.4,2.73,2.5,6.89,34.44,13,2017-08-08T18:20:00+00:00
Summer,49.2,45,1.1,4.53,0.8,8.48,34.44,12,2017-08-08T18:50:00+00:00
Summer,75.6,56,1.2,3.25,3.2,8.29,34.44,7,2017-08-08T20:25:00+00:00
Summer,41.7,86,1.9,0.66,6.8,8.17,34.44,0,2017-08-09T02:55:00+00:00
Summer,38.3,86,1.1,4.91,4.2,4.17,34.44,0,2017-08-09T03:22:00+00:00
Summer,57.7,90,0.4,3.07,3.1,5.27,34.44,0,2017-08-09T04:50:00+00:00
Summer,3.4,98,0,2.93,6.7,6.92,34.44,0,2017-08-09T10:21:00+00:00
Summer,21.5,65,1.8,2.28,1.5,2.77,34.44,6,2017-08-09T14:25:00+00:00
Summer,16.2,45,1.6,1.42,1.3,5.25,34.44,8,2017-08-09T19:55:00+00:00
Summer,28.8,54,0.9,0.78,2.5,4.99,34.44,3,2017-08-09T21:25:00+00:00
Summer,82.2,55,1.1,2.41,1.4,4.1,34.44,1,2017-08-09T22:45:00+00:00
Summer,37.6,79,0.4,3.64,4,1.2,34.44,0,2017-08-10T01:45:00+00:00
Summer,84.4,89,0.8,2.97,4.6,9.58,34.44,0,2017-08-10T04:17:00+00:00
Summer,52.7,94,0.5,1.45,6.8,4.6,34.44,0,2017-08-10T07:12:00+00:00
Summer,55.4,91,0.2,4.56,0,0.03,34.44,0,2017-08-10T09:26:00+00:00
Summer,90.6,52,0.1,1.53,1.7,3.44,34.44,6,2017-08-10T14:21:00+00:00
Summer,18.3,46,0.1,4.27,6.7,0.48,34.44,9,2017-08-10T15:25:00+00:00
Summer,68.7,44,1.9,0.11,6.4,1.78,34.44,12,2017-08-10T17:50:00+00:00
Summer,58.8,46,1.2,1.92,1.6,7.89,34.44,10,2017-08-10T18:55:00+00:00
Summer,76.6,67,0.2,3.77,6.5,9.97,34.44,1,2017-08-10T23:20:00+00:00
Summer,52.4,81,1.6,1.93,6.7,1.09,34.44,0,2017-08-11T00:41:00+00:00
Summer,14.3,90,0.5,2.96,1.1,7.9,34.44,0,2017-08-11T02:50:00+00:00
Summer,85.4,95,2,1.42,2.1,7.79,34.44,0,2017-08-11T05:27:00+00:00
Summer,3.5,97,1.2,3.14,2.8,7.01,34.44,0,2017-08-11T06:55:00+00:00
Summer,70.3,93,1.4,0.26,0.9,0.99,34.44,0,2017-08-11T08:10:00+00:00
Summer,82.8,95,1.4,4.02,3.7,1.51,34.44,0,2017-08-11T09:25:00+00:00
Summer,90.5,90,1.6,2.59,0.7,3.99,34.44,1,2017-08-11T11:55:00+00:00
Summer,98.7,80,1.9,2.39,4.1,3.73,34.44,2,2017-08-11T12:45:00+00:00
Summer,86.5,74,0.5,1.86,0.1,6.27,34.44,4,2017-08-11T13:51:00+00:00
Summer,2.7,66,0.7,1.04,0.8,6.54,34.44,9,2017-08-11T15:23:00+00:00
Summer,6,53,1.2,0.36,3.5,5.23,34.44,12,2017-08-11T17:55:00+00:00
Summer,91.6,53,0.5,0.58,3,7.25,34.44,2,2017-08-11T21:55:00+00:00
Summer,83.1,66,1.5,4.15,0.6,6.95,34.44,0,2017-08-11T23:55:00+00:00
Summer,41.1,77,0.9,0.89,6.9,6.28,34.44,0,2017-08-12T00:36:00+00:00
Summer,88.7,80,1.6,3.9,1.5,0.2,34.44,0,2017-08-12T01:55:00+00:00
Summer,33.1,96,0.6,2.36,2.7,4.31,34.44,0,2017-08-12T07:55:00+00:00
Summer,13.6,98,1.9,1.02,1.1,2.99,34.44,0,2017-08-12T09:50:00+00:00
Summer,35.6,84,1.6,4.73,1.3,0.97,34.44,2,2017-08-12T12:25:00+00:00
Summer,68.8,71,0.5,4.11,4,6.32,34.44,6,2017-08-12T14:25:00+00:00
Summer,80.6,55,1.5,2.45,2.6,7.76,34.44,5,2017-08-12T17:20:00+00:00
Summer,24.9,48,1.9,3.11,3.6,0.07,34.44,11,2017-08-12T18:55:00+00:00
Summer,1,44,1.8,2.67,2.9,4.38,34.44,9,2017-08-12T19:25:00+00:00
Summer,45.9,46,0.5,0.94,1.6,0.77,34.44,8,2017-08-12T19:55:00+00:00
Summer,86.5,49,1.7,0.79,5.1,9.91,34.44,2,2017-08-12T21:50:00+00:00
Summer,36.7,70,0.6,2.79,6.2,9.13,34.44,0,2017-08-12T23:50:00+00:00
Summer,6.8,84,2,2.2,5.7,1.11,34.44,0,2017-08-13T05:55:00+00:00
Summer,41.6,87,1,1.33,6.7,0.53,34.44,0,2017-08-13T07:15:00+00:00
Summer,17.9,88,2,1.86,1.7,6.95,34.44,1,2017-08-13T12:16:00+00:00
Summer,69.4,71,0.7,1.76,2.7,2.87,34.44,7,2017-08-13T14:55:00+00:00
Summer,54.7,60,0.3,3.13,1,4.76,34.44,9,2017-08-13T17:56:00+00:00
Summer,90.7,58,0.6,3.57,5.1,8.38,34.44,9,2017-08-13T18:25:00+00:00
Summer,81.9,60,0.8,4.94,3.3,3.34,34.44,2,2017-08-13T19:20:00+00:00
Summer,81.4,99,1.2,3.91,2.3,9.99,35.28,1,2017-08-13T22:25:00+00:00
Summer,78.1,99,1.4,0.13,4.6,1.09,35.28,0,2017-08-13T23:50:00+00:00
Summer,44.7,99,0.6,0.14,6.8,1.16,35.28,0,2017-08-14T01:25:00+00:00
Summer,63.9,99,0.8,3.62,1.5,6.61,35.28,0,2017-08-14T02:25:00+00:00
Summer,53,99,1.6,2.89,4,8.27,35.28,0,2017-08-14T04:55:00+00:00
Summer,85.5,99,1.1,1.97,1.6,5.86,35.28,0,2017-08-14T06:55:00+00:00
Summer,85.8,99,1.5,3.47,5.2,1.55,35.29,0,2017-08-14T08:15:00+00:00
Summer,57.4,99,0.4,3.06,6.1,6.03,35.37,0,2017-08-14T08:55:00+00:00
Summer,63.1,99,0.6,4.15,5,9.7,35.47,0,2017-08-14T10:25:00+00:00
Summer,36.3,99,0.2,0.57,2.6,4.63,35.47,0,2017-08-14T10:45:00+00:00
Summer,83.1,76,1.5,2.14,5,8.8,35.48,11,2017-08-14T16:15:00+00:00
Summer,23.8,67,0.2,4.07,4.8,8.81,35.48,4,2017-08-14T18:55:00+00:00
Summer,39.8,92,0.4,2.77,5.8,0.89,35.48,0,2017-08-15T00:20:00+00:00
Summer,71,97,0.3,1.79,3.5,4.91,35.48,0,2017-08-15T05:55:00+00:00
Summer,62.5,99,1.8,1.26,3.2,1.44,35.48,0,2017-08-15T08:25:00+00:00
Summer,11.4,99,0.2,0.31,1.6,1.47,35.48,0,2017-08-15T10:25:00+00:00
Summer,75.2,99,0.1,4.94,4,3.63,35.48,1,2017-08-15T11:25:00+00:00
Summer,37.8,90,1.3,2.11,0.3,3,35.48,3,2017-08-15T13:15:00+00:00
Summer,75.5,88,0.3,1.57,2,8.67,35.48,2,2017-08-15T13:55:00+00:00
Summer,1.9,72,1.7,0.25,6.2,7.27,35.48,7,2017-08-15T18:17:00+00:00
Summer,37.5,65,0.6,4.49,6.9,6.76,35.48,6,2017-08-15T20:25:00+00:00
Summer,48.5,99,0.7,2.01,4.7,0.48,35.53,2,2017-08-15T22:21:00+00:00
Summer,95.3,93,1.7,4.37,2.2,9.72,35.53,0,2017-08-16T03:55:00+00:00
Summer,91.4,95,1.3,2.74,1,3.77,35.53,0,2017-08-16T04:20:00+00:00
Summer,73.1,65,1.3,3.73,4.3,7.97,35.53,11,2017-08-16T16:20:00+00:00
Summer,18.9,74,1.3,4.79,0.8,9.74,35.53,2,2017-08-16T17:20:00+00:00
Summer,93.1,85,2,4.98,5.4,8.15,36.14,1,2017-08-16T23:25:00+00:00
Summer,64,99,0.9,3.05,6.6,6.95,36.14,0,2017-08-17T01:55:00+00:00
Summer,86.8,99,0.2,0.57,6.7,8.9,36.14,0,2017-08-17T05:55:00+00:00
Summer,6,99,0.7,2.57,0.2,3.6,36.14,0,2017-08-17T09:50:00+00:00
Summer,90.3,99,1.3,2.8,4.5,2.73,36.14,0,2017-08-17T10:51:00+00:00
Summer,8.3,75,0.5,4.11,0.1,9.91,36.14,7,2017-08-17T14:55:00+00:00
Summer,23.9,65,1.2,3.68,1.8,6.22,36.14,10,2017-08-17T15:50:00+00:00
Summer,12.3,57,1.6,4.56,2.5,1.68,36.14,13,2017-08-17T17:51:00+00:00
Summer,77.6,57,1.8,1.62,0,5.07,36.14,12,2017-08-17T18:25:00+00:00
Summer,11.8,63,0.6,4.25,4.2,4.13,36.14,4,2017-08-17T18:50:00+00:00
Summer,41,77,1,3.63,5.6,7.1,36.14,2,2017-08-17T22:11:00+00:00
Summer,86.2,88,1.2,2.66,1.7,4.09,36.14,1,2017-08-17T23:25:00+00:00
Summer,66.8,97,0.6,0.02,3.4,3.08,36.14,0,2017-08-18T03:50:00+00:00
Summer,22.9,98,0.8,4.42,4.7,5.23,36.14,0,2017-08-18T04:25:00+00:00
Summer,26.3,99,0.3,1.23,1.2,0.81,36.14,0,2017-08-18T04:56:00+00:00
Summer,47.3,99,1.1,4.66,1.5,5.99,36.14,0,2017-08-18T05:26:00+00:00
Summer,80.6,99,1,2.62,1.4,9.71,36.14,0,2017-08-18T07:45:00+00:00
Summer,70.1,99,1.8,4.8,3.1,6.02,36.14,0,2017-08-18T08:52:00+00:00
Summer,19.3,99,0.8,3.86,6.3,0.4,36.14,0,2017-08-18T09:25:00+00:00
Summer,74.1,99,0,1.6,5,2.59,36.14,1,2017-08-18T11:55:00+00:00
Summer,83,88,1.3,3.57,3.7,5.08,36.14,4,2017-08-18T13:25:00+00:00
Summer,0.5,63,1,2.58,2.2,9.32,36.14,11,2017-08-18T16:55:00+00:00
Summer,69,66,0.3,3.85,3.9,7.81,36.14,1,2017-08-18T22:25:00+00:00
Summer,5.4,73,1.5,0.21,6.3,8.25,36.14,1,2017-08-18T23:25:00+00:00
Summer,57.4,93,1.4,4.18,3.3,0.58,36.14,0,2017-08-19T01:55:00+00:00
Summer,59.1,98,0.3,0.93,3.8,6.35,36.14,0,2017-08-19T07:50:00+00:00
Summer,51.5,99,1.8,4.31,4.5,8.72,36.14,0,2017-08-19T10:55:00+00:00
Summer,42.4,67,0.2,3.49,5.9,9.39,36.14,6,2017-08-19T14:25:00+00:00
Summer,13.3,87,0.7,2.35,5.6,9.73,36.14,0,2017-08-20T01:20:00+00:00
Summer,39.3,90,1,4.27,6.5,0.37,36.14,0,2017-08-20T02:55:00+00:00
Summer,3.4,96,1.6,0.48,0.4,2.31,36.14,0,2017-08-20T05:53:00+00:00
Summer,86.6,98,0.9,0.11,0.1,9.47,36.14,0,2017-08-20T08:05:00+00:00
Summer,53.3,98,0.9,1.93,4.1,3.52,36.14,1,2017-08-20T11:25:00+00:00
Summer,56.3,71,1.5,0.67,3.2,0.25,36.14,6,2017-08-20T14:25:00+00:00
Summer,7.4,62,1,4.92,3.8,7.76,36.14,5,2017-08-20T19:25:00+00:00
Summer,16.1,75,0.3,4.64,4.6,7.47,36.14,0,2017-08-20T23:55:00+00:00
Summer,43.5,99,1,4.91,0.2,8.44,36.18,0,2017-08-21T06:25:00+00:00
Summer,83.9,99,1.1,1.8,3.2,5.35,36.18,0,2017-08-21T08:25:00+00:00
Summer,8,89,1.9,4.71,6.6,8.18,36.18,2,2017-08-21T13:55:00+00:00
Summer,94.6,65,1.8,0.07,5.6,4.25,36.18,10,2017-08-21T18:20:00+00:00
Summer,69.6,99,0.8,1.25,5.9,3.29,36.25,0,2017-08-22T02:50:00+00:00
Summer,60.1,95,0.2,4.62,5.8,3.88,36.25,0,2017-08-22T06:50:00+00:00
Summer,21.7,98,0.2,0.16,3.3,2.7,36.25,0,2017-08-22T07:55:00+00:00
Summer,23.1,99,1.5,1.18,4.9,6,36.25,0,2017-08-22T10:20:00+00:00
Summer,92.9,83,0.6,3.2,3.8,1.88,36.26,3,2017-08-22T13:20:00+00:00
Summer,23.2,67,0.8,0.13,4.1,8.17,36.26,8,2017-08-22T15:25:00+00:00
Summer,80,59,1.6,4.57,3.8,1.54,36.26,4,2017-08-22T17:15:00+00:00
Summer,66.2,63,1.7,3.43,6.1,8.62,36.26,11,2017-08-22T17:55:00+00:00
Summer,79.7,91,1.8,0.03,2.8,1.84,36.51,1,2017-08-22T22:25:00+00:00
Summer,60.3,90,1.9,0.66,0.4,5.58,36.51,0,2017-08-22T23:25:00+00:00
Summer,24.4,98,0.6,3.55,4.4,9.01,36.52,0,2017-08-23T01:25:00+00:00
Summer,88.3,99,0.1,3.22,3.6,6.49,36.52,0,2017-08-23T04:25:00+00:00
Summer,9.6,99,0.4,2.01,4.5,3.53,36.52,0,2017-08-23T07:26:00+00:00
Summer,24.8,99,1.6,3.5,4.5,4.44,36.52,0,2017-08-23T07:55:00+00:00
Summer,55.6,99,0.3,4.01,1.5,8.57,36.52,0,2017-08-23T08:20:00+00:00
Summer,81.3,99,1,0.09,4.3,1.05,36.52,0,2017-08-23T09:21:00+00:00
Summer,52.8,99,1.4,3.78,6.4,9.16,36.52,1,2017-08-23T11:25:00+00:00
Summer,32.5,75,0.6,0.29,5.9,8.16,36.52,6,2017-08-23T14:25:00+00:00
Summer,81.7,64,1.2,0.76,6.3,8.09,36.52,11,2017-08-23T16:55:00+00:00
Summer,89.9,63,1.4,0.25,0.4,0.35,36.52,10,2017-08-23T18:21:00+00:00
Summer,34.6,63,0.7,0.29,0.6,6.31,36.52,2,2017-08-23T21:26:00+00:00
Summer,59.4,80,1,0.68,1.4,0.14,36.52,0,2017-08-23T23:55:00+00:00
Summer,32.4,77,1.8,3.32,6.7,6.78,36.52,0,2017-08-24T00:25:00+00:00
Summer,20.2,99,1.3,2.77,3.2,7.7,36.54,0,2017-08-24T02:55:00+00:00
Summer,57.1,99,1.7,1.41,2.5,7.15,36.66,0,2017-08-24T06:55:00+00:00
Summer,21.9,99,1.7,4.02,4.2,4.15,36.66,0,2017-08-24T07:25:00+00:00
Summer,44.9,99,0.3,0.59,4.9,3.37,36.66,0,2017-08-24T07:55:00+00:00
Summer,92.4,99,0.7,2.76,3.3,5.61,36.66,0,2017-08-24T11:25:00+00:00
Summer,3.6,98,0.4,1.8,3.4,7.41,36.66,1,2017-08-24T11:50:00+00:00
Summer,38.1,99,0.3,0.49,6.2,5.06,36.72,2,2017-08-24T17:55:00+00:00
Summer,69.9,99,0.1,0.31,3,7.55,37.05,1,2017-08-24T22:55:00+00:00
Summer,46.4,99,0.1,4.73,2,9.52,37.05,0,2017-08-24T23:51:00+00:00
Summer,69.4,99,1.4,2.08,4.6,9.83,37.05,0,2017-08-25T09:25:00+00:00
Summer,3.8,69,1.6,3.12,3.3,0.38,37.05,5,2017-08-25T16:25:00+00:00
Summer,85.7,67,0.5,1.91,1.1,8.75,37.05,4,2017-08-25T19:50:00+00:00
Summer,81.4,72,1.2,3.41,3.6,2.62,37.05,3,2017-08-25T20:25:00+00:00
Summer,27,70,1.6,3.91,5.2,3.73,37.05,2,2017-08-25T21:25:00+00:00
Summer,54.4,77,0.1,3.55,1.4,6.75,37.05,1,2017-08-25T23:22:00+00:00
Summer,49.4,81,0.2,4.35,2.5,6.37,37.05,0,2017-08-25T23:55:00+00:00
Summer,17.6,88,1.6,4.14,2.4,7.28,37.05,0,2017-08-26T01:25:00+00:00
Summer,47.2,89,1.2,4.84,4.7,9.64,37.05,0,2017-08-26T01:55:00+00:00
Summer,87.3,93,1.2,0.99,5,0.46,37.05,0,2017-08-26T05:25:00+00:00
Summer,77.2,98,0.4,2.74,4.8,2.59,37.05,0,2017-08-26T08:51:00+00:00
Summer,60.5,97,0.5,4.17,2.6,9.4,37.05,1,2017-08-26T11:22:00+00:00
Summer,27.2,87,0.2,0.13,1.7,0.94,37.05,0,2017-08-27T00:55:00+00:00
Summer,21.2,88,0.6,0.83,0.8,1.23,37.05,0,2017-08-27T01:25:00+00:00
Summer,53.9,89,0.9,1.29,1.1,3.71,37.05,0,2017-08-27T01:55:00+00:00
Summer,23.6,91,0.6,1.27,4.9,7.39,37.05,0,2017-08-27T03:55:00+00:00
Summer,97.8,96,0.4,2.38,4.6,4.66,37.05,0,2017-08-27T05:56:00+00:00
Summer,80.2,96,1.3,0.18,3.9,6.79,37.05,0,2017-08-27T06:50:00+00:00
Summer,60.9,91,1.7,2.58,4,6.84,37.05,2,2017-08-27T12:55:00+00:00
Summer,60.8,80,1.8,4.56,6.9,2.79,37.05,4,2017-08-27T14:55:00+00:00
Summer,86,70,0.1,2,1.1,8.36,37.05,6,2017-08-27T17:25:00+00:00
Summer,75,67,0.4,1.56,3.2,7.15,37.05,13,2017-08-27T17:55:00+00:00
Summer,66.1,76,0.7,2.68,6.3,8.67,37.05,3,2017-08-27T18:50:00+00:00
Summer,47.6,71,0.2,0.46,3.6,1.78,37.05,5,2017-08-27T19:25:00+00:00
Summer,47.1,76,0.4,2.9,5.4,3.13,37.05,3,2017-08-27T19:50:00+00:00
Summer,56,89,1.8,1.03,4.4,7.85,37.05,0,2017-08-27T23:51:00+00:00
Summer,16.1,99,0.7,3.9,3.9,2.16,37.05,0,2017-08-28T05:55:00+00:00
Summer,42.2,99,0.5,4.9,6.6,6.25,37.05,0,2017-08-28T08:25:00+00:00
Summer,37.7,99,0.3,2.08,2.7,1.51,37.06,1,2017-08-28T12:51:00+00:00
Summer,79.4,82,0.6,2.31,1.1,6.95,37.06,6,2017-08-28T15:55:00+00:00
Summer,28.7,82,0.4,0.74,2.2,3.62,37.06,5,2017-08-28T16:55:00+00:00
Summer,94.2,69,2,3.58,1.6,3.11,37.06,8,2017-08-28T18:21:00+00:00
Summer,69.6,96,1.3,1.75,4.8,3.2,37.15,0,2017-08-29T05:25:00+00:00
Summer,92.9,94,1.9,1.45,4.6,5.64,37.15,0,2017-08-29T05:55:00+00:00
Summer,66,95,0.7,0.7,4.8,9.54,37.15,0,2017-08-29T07:55:00+00:00
Summer,2.1,98,1.2,3.9,6.4,5.37,37.15,0,2017-08-29T10:55:00+00:00
Summer,57.5,90,0.9,2.53,3.4,4.21,37.15,1,2017-08-29T11:55:00+00:00
Summer,88.2,81,0,2.99,6.7,9.86,37.15,2,2017-08-29T12:25:00+00:00
Summer,34.8,65,0.3,4.27,3.1,2.1,37.15,2,2017-08-29T12:55:00+00:00
Summer,15.3,66,0.6,3.33,6.5,2.17,37.15,3,2017-08-29T13:21:00+00:00
Summer,5.8,38,0.7,4.35,5.8,7.46,37.15,11,2017-08-29T18:25:00+00:00
Summer,10.5,35,0.5,2.65,4.8,9.75,37.15,9,2017-08-29T19:25:00+00:00
Summer,91.9,40,0.3,1.25,6,4.47,37.15,5,2017-08-29T20:25:00+00:00
Summer,38.4,92,1.5,2.72,1.8,3.85,37.15,0,2017-08-30T03:25:00+00:00
Summer,82.4,38,1.3,4.89,5.3,9.17,37.15,9,2017-08-30T19:20:00+00:00
Summer,16.5,38,0.4,2.54,2.7,2.85,37.15,5,2017-08-30T20:20:00+00:00
Summer,89.4,42,1.1,0.47,5.2,5.71,37.15,2,2017-08-30T20:51:00+00:00
Summer,0.2,45,1.8,0.63,1.1,4.77,37.15,2,2017-08-30T21:20:00+00:00
Summer,94.8,99,0.8,0.73,0.8,8.11,37.15,0,2017-08-31T09:25:00+00:00
Summer,89.2,99,0.7,2.7,4.8,4.16,37.15,0,2017-08-31T10:55:00+00:00
Summer,89.3,86,1,4.1,6.1,4.61,37.15,2,2017-08-31T12:25:00+00:00
Summer,81.9,39,0.8,3.65,3.8,0.28,37.15,7,2017-08-31T19:55:00+00:00
Summer,55,52,0.4,2.91,2.4,3.73,37.15,1,2017-08-31T22:55:00+00:00
Summer,72.5,60,0.3,0.95,2.8,4.53,37.15,0,2017-08-31T23:25:00+00:00
Fall,46.6,90,1.6,2.65,4.9,4.44,37.15,0,2017-09-01T04:25:00+00:00
Fall,23.1,91,1.4,2,2.9,2.79,37.15,0,2017-09-01T04:50:00+00:00
Fall,69.4,93,0.1,4.81,3.3,1.21,37.15,0,2017-09-01T05:20:00+00:00
Fall,74.1,99,0.7,2.29,4.6,5.73,37.15,0,2017-09-01T09:45:00+00:00
